content_id,Recommendation 1,Recommendation 2,Recommendation 3,Recommendation 4,Recommendation 5
7516228655554309785,7516228655554309785,-7002558676365724983,-3095494965842381869,5929055844564382383,2727743992157210358
5468598741732935699,5468598741732935699,5028081187109329892,-6289909056857931861,2727743992157210358,-205193648629294862
10247031220756478,10247031220756478,-6564402465035266866,8482750322470893687,-6115752106105570167,-2141497471886086313
-4615179238096674750,-4615179238096674750,-8968101771604200516,123378787151399958,231281690254211527,4313871021753084020
6237433897543964784,6237433897543964784,-229081393244987789,-3428996085514172371,2220561310072186802,-8068727428160395745
-5024561776910686117,-5024561776910686117,-5798690764728257756,6524157088939139948,-9103776596534246502,6664082205633624486
-724699218170106849,-724699218170106849,515531013045220470,-8353590933060505654,8637400873589298078,-2547386150711652030
2917561522815946740,2917561522815946740,-434149774629603391,-9089854794058353436,-1173087925894083974,-993224631915984347
357449794379078687,357449794379078687,127799031949294618,4579557799493615039,6104598399077154797,-6859363289291329827
4629488036162962359,4629488036162962359,-4872447160271266802,321193326651975856,-2587745393898245957,123378787151399958
1954074927376897165,1954074927376897165,7616472242818646827,-3400154175330058574,-7342604649736473979,2725842723638001955
-2118981143119783447,-2118981143119783447,-33740349536513960,7238948407563080770,-8863047175241170722,-3872763991286728274
8689098216946253326,8689098216946253326,162771765556771108,1449689399273695199,1515492713000932747,-5953227649059336919
-3169423801125605259,-4414039190127558142,1002673045600956890,-6174871522512566947,-3876501423599932851,4273365516830385867
279771472506428952,279771472506428952,4877833951599818487,5619251370090681244,5442191984600038712,4625350031392752392
-277169424764188814,-277169424764188814,962287586799267519,3017826600888052926,-844797936291539016,-5395935973320542237
-4049108709890217048,-4049108709890217048,-6792965795755857419,-1901742495252324928,7508152369854945139,5311977399951270341
3149164017776669829,3149164017776669829,-1839591250599587429,-1101361754763388054,6650072898902843826,7823781477664935857
3241240229241793423,3241240229241793423,4815632823882298534,123378787151399958,-8968101771604200516,4313871021753084020
-329139582593571060,8386493184609384928,-5843518165523212471,4815632823882298534,123378787151399958,-5082274522455747241
7938100642081250873,7938100642081250873,-3697359635590244386,2841458704671711663,-8618420761918493321,-8722526817358894474
1805849336099641652,1805849336099641652,-3697359635590244386,2841458704671711663,2271592336048425450,-8618420761918493321
7664140604181040222,7664140604181040222,4988225165850707692,4671890082953295903,3075564241645350154,7469361608711738006
7187974705675832644,4355464044208438135,3075564241645350154,-4336877432539963613,-340541651592032197,-4201751526335049119
2072448887839540892,2072448887839540892,-205193648629294862,-2148899391355011268,8770410950539401126,6831941111848480366
-4975645025178552956,-5691008411030226594,-4975645025178552956,-4975645025178552956.1,-329139582593571060,8163984238975480171
-8085935119790093311,-8085935119790093311,-532999578436827210,5847042211895226591,524776334673868069,-5253644367331262405
-749116597676471759,-749116597676471759,-3980612444042641628,8115033558441775155,2625883933130361261,-8277924497842156608
4045164454094417310,4045164454094417310,-5255285107284514595,-5088157426675091741,9213260650272029784,-5082274522455747241
2518704978033827255,2518704978033827255,-7191607771634445823,8297658253225035519,-9153494109165200346,-9153494109165200346.1
-7673844339521298105,-7673844339521298105,3035329611795434601,-6634868367571835312,-5204755921272353160,8654585772743935612
-7485130558326482162,-7485130558326482162,-6739959707791598779,162771765556771108,1433393829724383645,3064370296170038610
6198232071580299480,6198232071580299480,-5843518165523212471,4815632823882298534,-2167839778474325326,-4386371945374980231
3643465492984939400,9004099881383415529,7793363699831164066,-885453047081832598,-5231736210378596444,6424668376409530281
7359386552064322134,1556878199027930272,3460026829794173084,4815632823882298534,2834574758085485485,-5843518165523212471
1019706997674210703,1019706997674210703,7707640607626518697,5379671084978512851,6847089514431675996,-1452340812018195881
-8278633353687754322,-8278633353687754322,-3864069617285644895,2282385028752844581,-6940923725353716164,2032007496318616962
8402348887626635381,5937899505996968869,-5204755921272353160,8596997246990922861,-1111518890369033396,-8717945432162716060
5439554346835640135,2870099478920706993,-321691855821364131,-2309481887656981309.1,-2309481887656981309,393734797767236089
-6255454949363031923,-6255454949363031923,-6215634663594744290,8968837261991914049,3293246847422795557,-5973686110278905367
-1820269894165785259,-1820269894165785259,4563006651994272837,123378787151399958,-8968101771604200516,-7009536306337650657
833256912680066502,833256912680066502,7400247075626691905,-8722526817358894474,7004101889471761341,2841458704671711663
-5464698687596686623,5152069678055228801,8240934591713322028,6669026579073415958,-4201751526335049119,657779080033041603
4563606877148407012,4563606877148407012,6009447229221815725,8589361101754366293,8596997246990922861,909703879562824170
-6792965795755857419,-6792965795755857419,-4049108709890217048,-8641360668993633978,7508152369854945139,-486686184692655504
-7452761262757182727,-7452761262757182727,1968587931268137930,5779887740609126631,123378787151399958,-1297580205670251233
8021508382912212558,1968587931268137930,4815632823882298534,1115750778137998115,-556674612043273194,-3699283667575074041
-8222568914848295086,4786732753690611738,-3285620956704836473,-1557461511205521728,-6245524727898921842,6377566860234930618
3845974592165897942,3845974592165897942,-659411840002799494,9158289456544908688,1592600391233958243,-776023644693624658
4899554125167253337,4899554125167253337,8316918063034631031,8968837261991914049,8836508987743809103,-1403735753867098241
-4068545238978420047,-5791454671270548045,-14569272361926584,5947470908330062710,-1701416312023927957,6187300944962737279
-4068545238978420047,-5791454671270548045,-14569272361926584,5947470908330062710,-1701416312023927957,6187300944962737279
7288937801410681383,7288937801410681383,2321412363020240814,-3785072380450959101,-5845411843260276924,4320282974712265321
4069333494579100211,4069333494579100211,5238119115012015307,7255021292858609470,4139191914110236238,-2976309714446243509
1331356827163029243,1331356827163029243,-730957269757756529,123378787151399958,-5082274522455747241,231281690254211527
-5941854046477982982,-5941854046477982982,5779887740609126631,-624901815223005993,-6859363289291329827,6341647533150019811
5568089143939945595,5568089143939945595,8289311442635691404,5266164468981660031,-4336877432539963613,-7620438371471449873
5109221095427625188,5109221095427625188,123378787151399958,-5082274522455747241,-2323511129839590090,3367026768872537336
9033884391004475493,-3114161754347804356,-3114161754347804356.1,4315784099325221836.1,4315784099325221836,-2639327025262198345
4315784099325221836,4315784099325221836.1,4315784099325221836,-3114161754347804356,-3114161754347804356.1,9033884391004475493
4315784099325221836,4315784099325221836.1,4315784099325221836,-3114161754347804356,-3114161754347804356.1,9033884391004475493
-3114161754347804356,-3114161754347804356,-3114161754347804356.1,4315784099325221836,4315784099325221836.1,9033884391004475493
-3114161754347804356,-3114161754347804356,-3114161754347804356.1,4315784099325221836,4315784099325221836.1,9033884391004475493
9033884391004475493,-3114161754347804356,-3114161754347804356.1,4315784099325221836.1,4315784099325221836,-2639327025262198345
5268351851132250,5268351851132250,5299613310913826266,-7684863035595645318,4307023751244532288,-4485188959476061019
4463025528374352465,4463025528374352465,-4374331682165863764,4119190424078847945,-1870456025059842373,8550670510357310628
-3980612444042641628,-3980612444042641628,1432311799980176241,-2479936301516183562,-749116597676471759,-5610593914683957297
-4050006690189978332,-4050006690189978332,-4095842175692097942,6757348772114374254,5237574390644778994,-2871347907044769386
8938071859536254465,8938071859536254465,-2697906762425596568,123378787151399958,6341647533150019811,-5037827401452845772
2916072977192006313,2916072977192006313,1266958185239582088,-1868297195590431285,5410603488837817052,-692972306229904743
2704671778746002960,2704671778746002960,7168347449326627154,-3697359635590244386,8596997246990922861,2841458704671711663
5719793245136119929,5719793245136119929,539980615899429566,8386493184609384928,8779890754987103603,679005777543560737
-3954182109690207118,-6566328419164841526,-2329480295839698254,4877833951599818487,-4338308747999225618,-6566175321434139682
626121253933491500,-6941221957775073810,4056017896532335209,-4414039190127558142,4273365516830385867,-8159730897893673528
-2097626568191556277,7653591914898297019,1805849336099641652,2687654465640040976,4607279316199873708,-5521549171704079872
-9128652074338368262,-9128652074338368262,2399228553079505025,-3269885695260066314,-1917202688559171732,2220561310072186802
5088013394045185972,5088013394045185972,-2097075598039554565,5217724704513784613,2607211459879791691,-7673844339521298105
2470587255066232267,2470587255066232267,-4673604375671208816,-769212572760644334,-5231736210378596444,-2841995722250280583
3746463631389880443,-4070929606295451361,6892866957050839435,-1606909838151129701,4865901874365409673,5545306236636747547
-8044741783031984918,-8044741783031984918,-5973686110278905367,4911701623098526999,1286494666178127087,54678605145828343
3017826600888052926,3017826600888052926,-277169424764188814,962287586799267519,-844797936291539016,-5395935973320542237
-2797708685347481851,-2797708685347481851,5398961846611539065,-6245566021053602636,7400903238402587728,-39485845307123560
817467807875770568,-39485845307123560,5787934590133549357,-5847687782206566321,3437437537867086722,-6245566021053602636
-39485845307123560,-39485845307123560,817467807875770568,-2797708685347481851,5787934590133549357,6535950170823528902
-292870452169977398,-292870452169977398,-6778286518036232293,-2554512494756911972,-659411840002799494,4345055131254210605
-9073210245497295284,8378863480597222815,216869981229779312,-3883591366197282127,6591221581057159843,4306804750094230211
-5784991738549272379,-5784991738549272379,123378787151399958,-9194572880052200111,4313871021753084020,-6859363289291329827
5932519440360275788,-793729620925729327,-1971429126058184075,5947470908330062710,-4158297476631283435,-456161980484814803
-1172724258904585136,-1172724258904585136,5189433264884433830,1137471872769164371,6984066580750577207,-6792965795755857419
-1114438937697017987,-1114438937697017987,-6644942243927487010,626121253933491500,6678691743269420670,-4414039190127558142
-3641109225708958458,-3641109225708958458,5929055844564382383,7516228655554309785,2727743992157210358,-7002558676365724983
8650916538290053756,-6859269826758227273,-6184570078369383337,-456574518348806233,-4187268503708157132.1,-4187268503708157132
